company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,staff_pick,spotlight,category & sub-category,category,subcategory
Mcclure LLC,Sharable discrete budgetary management,196600.0,159931.0,failed,1538,US,USD,2021-06-12 05:00:00,2021-12-02 06:00:00,False,True,theater/plays,theater,plays
Rice-Parker,Down-sized actuating infrastructure,91400.0,48236.0,failed,554,US,USD,2020-06-03 05:00:00,2021-05-15 05:00:00,False,False,theater/plays,theater,plays
Richards-Davis,Quality-focused mission-critical structure,90600.0,27844.0,failed,648,GB,GBP,2020-06-17 05:00:00,2021-05-22 05:00:00,False,False,theater/plays,theater,plays
Smith-Wallace,Monitored 24/7 time-frame,110300.0,197024.0,successful,2346,US,USD,2021-02-13 06:00:00,2021-09-15 05:00:00,False,False,theater/plays,theater,plays
"Cordova, Shaw and Wang",Virtual secondary open architecture,5300.0,11663.0,successful,115,US,USD,2021-01-13 06:00:00,2021-08-26 05:00:00,False,False,theater/plays,theater,plays
"Bell, Edwards and Andersen",Centralized clear-thinking solution,3200.0,13264.0,successful,195,DK,DKK,2020-10-30 05:00:00,2021-11-15 06:00:00,False,False,theater/plays,theater,plays
Valdez Ltd,Team-oriented clear-thinking matrix,100.0,0.0,failed,0,US,USD,2020-06-17 05:00:00,2021-06-26 05:00:00,False,True,theater/plays,theater,plays
"Robles, Bell and Gonzalez",Customizable background monitoring,18000.0,166874.0,successful,2528,US,USD,2021-08-10 05:00:00,2021-08-16 05:00:00,False,True,theater/plays,theater,plays
Roberts Group,Up-sized radical pricing structure,172700.0,193820.0,successful,3657,US,USD,2021-01-06 06:00:00,2022-01-04 06:00:00,False,False,theater/plays,theater,plays
White LLC,Robust zero-defect project,168500.0,119510.0,failed,1258,US,USD,2021-01-01 06:00:00,2022-01-22 06:00:00,False,False,theater/plays,theater,plays
Smith-Mullins,User-centric intangible neural-net,147800.0,35498.0,failed,362,US,USD,2020-12-22 06:00:00,2021-12-21 06:00:00,False,False,theater/plays,theater,plays
Cox LLC,Phased 24hour flexibility,8600.0,4797.0,failed,133,CA,CAD,2020-10-27 05:00:00,2021-06-27 05:00:00,False,True,theater/plays,theater,plays
"Frederick, Jenkins and Collins",Organic radical collaboration,800.0,3406.0,successful,32,US,USD,2020-08-13 05:00:00,2021-05-22 05:00:00,False,False,theater/plays,theater,plays
Johnson-Contreras,Diverse scalable superstructure,96700.0,81136.0,failed,1979,US,USD,2020-06-15 05:00:00,2021-05-29 05:00:00,False,False,theater/plays,theater,plays
Smith-Sparks,Digitized bandwidth-monitored open architecture,8300.0,12944.0,successful,147,US,USD,2021-09-20 05:00:00,2021-09-27 05:00:00,False,True,theater/plays,theater,plays
Cordova-Torres,Pre-emptive grid-enabled contingency,1600.0,8046.0,successful,126,CA,CAD,2021-01-25 06:00:00,2021-02-05 06:00:00,False,False,theater/plays,theater,plays
Garrison LLC,Profit-focused 24/7 data-warehouse,2600.0,12533.0,successful,202,IT,EUR,2021-01-28 06:00:00,2022-01-02 06:00:00,False,True,theater/plays,theater,plays
Deleon and Sons,Organized value-added access,184800.0,164109.0,failed,2690,US,USD,2021-01-11 06:00:00,2021-12-28 06:00:00,False,False,theater/plays,theater,plays
"Benjamin, Paul and Ferguson",Cloned global Graphical User Interface,4200.0,6870.0,successful,88,US,USD,2020-12-17 06:00:00,2021-08-09 05:00:00,False,True,theater/plays,theater,plays
York-Pitts,Monitored discrete toolset,66100.0,179074.0,successful,2985,US,USD,2021-10-19 05:00:00,2022-02-23 06:00:00,False,False,theater/plays,theater,plays
"Mercer, Solomon and Singleton",Distributed human-resource policy,9000.0,8866.0,failed,92,US,USD,2020-12-04 06:00:00,2021-05-27 05:00:00,False,False,theater/plays,theater,plays
Ho Ltd,Enhanced client-driven capacity,5800.0,7966.0,successful,126,US,USD,2020-08-03 05:00:00,2021-03-30 05:00:00,False,False,theater/plays,theater,plays
"Brown, Estrada and Jensen",Exclusive systematic productivity,105300.0,106321.0,successful,1022,US,USD,2020-09-19 05:00:00,2021-05-22 05:00:00,False,False,theater/plays,theater,plays
Fowler-Smith,Down-sized logistical adapter,3000.0,11091.0,successful,198,CH,CHF,2021-03-03 06:00:00,2021-11-19 06:00:00,False,False,theater/plays,theater,plays
Hernandez-Macdonald,Organic high-level implementation,168700.0,141393.0,failed,1790,US,USD,2020-04-27 05:00:00,2021-05-18 05:00:00,False,False,theater/plays,theater,plays
Joseph LLC,Decentralized logistical collaboration,94900.0,194166.0,successful,3596,US,USD,2021-01-20 06:00:00,2021-05-11 05:00:00,False,False,theater/plays,theater,plays
Hardin-Foley,Synergized zero tolerance help-desk,72400.0,134688.0,successful,5180,US,USD,2020-06-21 05:00:00,2021-05-21 05:00:00,False,False,theater/plays,theater,plays
Fuentes LLC,Universal zero-defect concept,83300.0,52421.0,failed,558,US,USD,2021-04-09 05:00:00,2021-11-29 06:00:00,False,True,theater/plays,theater,plays
Moran and Sons,Object-based bottom-line superstructure,9700.0,6298.0,failed,64,US,USD,2021-05-10 05:00:00,2021-06-30 05:00:00,False,False,theater/plays,theater,plays
Perez PLC,Seamless 6thgeneration extranet,43800.0,149578.0,successful,3116,US,USD,2020-06-28 05:00:00,2021-06-05 05:00:00,False,False,theater/plays,theater,plays
Weber Inc,Up-sized discrete firmware,157600.0,124517.0,failed,1368,GB,GBP,2021-01-13 06:00:00,2021-11-02 05:00:00,False,False,theater/plays,theater,plays
Brown Inc,Object-based bandwidth-monitored concept,156800.0,20243.0,failed,253,US,USD,2021-09-19 05:00:00,2021-12-04 06:00:00,False,False,theater/plays,theater,plays
Mcbride PLC,Upgradable leadingedge Local Area Network,157300.0,11167.0,failed,157,US,USD,2020-10-18 05:00:00,2021-02-25 06:00:00,False,True,theater/plays,theater,plays
Harris-Jennings,Customizable intermediate data-warehouse,70300.0,146595.0,successful,1629,US,USD,2021-05-01 05:00:00,2021-09-16 05:00:00,False,True,theater/plays,theater,plays
"Todd, Freeman and Henry",Diverse systematic projection,73800.0,148779.0,successful,2188,US,USD,2020-10-17 05:00:00,2021-06-01 05:00:00,False,False,theater/plays,theater,plays
Brown Ltd,Quality-focused system-worthy support,71100.0,91176.0,successful,1140,US,USD,2020-11-08 06:00:00,2021-05-21 05:00:00,False,False,theater/plays,theater,plays
"Christian, Yates and Greer",Vision-oriented 5thgeneration array,5300.0,6342.0,successful,102,US,USD,2021-02-16 06:00:00,2021-11-04 05:00:00,False,False,theater/plays,theater,plays
"Cole, Hernandez and Rodriguez",Cross-platform logistical circuit,88700.0,151438.0,successful,2857,US,USD,2021-03-27 05:00:00,2021-10-01 05:00:00,False,False,theater/plays,theater,plays
"Hughes, Mendez and Patterson",Stand-alone multi-state data-warehouse,42800.0,179356.0,successful,6406,US,USD,2021-09-30 05:00:00,2022-02-01 06:00:00,False,False,theater/plays,theater,plays
"Brady, Cortez and Rodriguez",Multi-lateral maximized core,8200.0,1136.0,canceled,15,US,USD,2021-03-05 06:00:00,2021-07-02 05:00:00,False,False,theater/plays,theater,plays
"Santos, Williams and Brown",Reverse-engineered 24/7 methodology,1100.0,1914.0,successful,26,CA,CAD,2020-08-21 05:00:00,2021-08-03 05:00:00,False,False,theater/plays,theater,plays
Barnett and Sons,Business-focused dynamic info-mediaries,26500.0,41205.0,successful,723,US,USD,2021-04-06 05:00:00,2021-12-17 06:00:00,False,False,theater/plays,theater,plays
Petersen-Rodriguez,Digitized clear-thinking installation,8500.0,14488.0,successful,170,IT,EUR,2021-06-28 05:00:00,2021-11-20 06:00:00,False,False,theater/plays,theater,plays
King LLC,Multi-channeled local intranet,1400.0,3496.0,successful,55,US,USD,2021-01-18 06:00:00,2021-12-31 06:00:00,False,False,theater/plays,theater,plays
Case LLC,Ameliorated foreground methodology,195900.0,55757.0,failed,648,US,USD,2020-02-28 06:00:00,2021-03-01 06:00:00,True,True,theater/plays,theater,plays
"Dean, Fox and Phillips",Extended context-sensitive forecast,25600.0,158669.0,successful,2144,US,USD,2021-12-03 06:00:00,2021-12-31 06:00:00,False,False,theater/plays,theater,plays
"Smith, Scott and Rodriguez",Organic actuating protocol,94300.0,150806.0,successful,2693,GB,GBP,2020-04-24 05:00:00,2021-02-24 06:00:00,False,False,theater/plays,theater,plays
Martinez Inc,Organic upward-trending Graphical User Interface,7500.0,5803.0,failed,62,US,USD,2020-07-05 05:00:00,2021-06-08 05:00:00,False,False,theater/plays,theater,plays
"Tucker, Mccoy and Marquez",Synergistic tertiary budgetary management,6400.0,13205.0,successful,189,US,USD,2020-11-03 06:00:00,2021-06-03 05:00:00,False,True,theater/plays,theater,plays
"Jackson, Martinez and Ray",Multi-tiered executive toolset,85900.0,55476.0,failed,750,US,USD,2021-04-05 05:00:00,2022-01-19 06:00:00,False,True,theater/plays,theater,plays
Patterson-Johnson,Grass-roots directional workforce,9500.0,5973.0,canceled,87,US,USD,2021-08-30 05:00:00,2021-12-01 06:00:00,False,True,theater/plays,theater,plays
Carlson-Hernandez,Quality-focused real-time solution,59200.0,183756.0,successful,3063,US,USD,2021-08-21 05:00:00,2022-01-26 06:00:00,False,False,theater/plays,theater,plays
Parker PLC,Reduced interactive matrix,72100.0,30902.0,live,278,US,USD,2021-01-05 06:00:00,2021-07-21 05:00:00,False,False,theater/plays,theater,plays
Williams-Ramirez,Open-architected 24/7 throughput,8500.0,6750.0,failed,65,US,USD,2021-01-14 06:00:00,2021-11-04 05:00:00,False,False,theater/plays,theater,plays
Weaver Ltd,Monitored 24/7 approach,81600.0,9318.0,failed,94,US,USD,2020-04-12 05:00:00,2021-01-14 06:00:00,False,True,theater/plays,theater,plays
"Richardson, Woodward and Hansen",Pre-emptive context-sensitive support,119800.0,19769.0,failed,257,US,USD,2020-11-08 06:00:00,2021-07-24 05:00:00,False,False,theater/plays,theater,plays
"Hunt, Barker and Baker",Business-focused leadingedge instruction set,9400.0,11277.0,successful,194,CH,CHF,2021-05-08 05:00:00,2021-09-15 05:00:00,False,False,theater/plays,theater,plays
Harris Inc,Future-proofed modular groupware,14900.0,32986.0,successful,375,US,USD,2020-06-05 05:00:00,2021-04-22 05:00:00,False,False,theater/plays,theater,plays
Peters-Nelson,Distributed real-time algorithm,169400.0,81984.0,failed,2928,CA,CAD,2021-03-15 05:00:00,2021-10-01 05:00:00,False,False,theater/plays,theater,plays
Yang and Sons,Reactive 6thgeneration hub,121700.0,59003.0,failed,602,CH,CHF,2021-04-29 05:00:00,2021-11-21 06:00:00,True,True,theater/plays,theater,plays
Jensen-Brown,Fundamental disintermediate matrix,9100.0,7438.0,failed,77,US,USD,2021-04-01 05:00:00,2021-04-11 05:00:00,True,False,theater/plays,theater,plays
Murphy-Farrell,Implemented exuding software,9100.0,8906.0,failed,131,US,USD,2021-01-23 06:00:00,2021-04-17 05:00:00,False,False,theater/plays,theater,plays
Everett-Wolfe,Total optimizing software,10000.0,7724.0,failed,87,US,USD,2020-12-09 06:00:00,2021-06-14 05:00:00,False,False,theater/plays,theater,plays
"York, Barr and Grant",Cloned bottom-line success,3100.0,1985.0,canceled,25,US,USD,2020-12-21 06:00:00,2021-02-24 06:00:00,False,True,theater/plays,theater,plays
Brown and Sons,Programmable leadingedge budgetary management,27500.0,5593.0,failed,76,US,USD,2021-06-08 05:00:00,2022-01-03 06:00:00,False,False,theater/plays,theater,plays
"Payne, Garrett and Thomas",Upgradable bi-directional concept,48800.0,175020.0,successful,1621,IT,EUR,2020-12-21 06:00:00,2021-12-15 06:00:00,False,False,theater/plays,theater,plays
Robinson-Kelly,Monitored bi-directional standardization,97600.0,119127.0,successful,1073,US,USD,2020-08-29 05:00:00,2021-06-14 05:00:00,False,True,theater/plays,theater,plays
Kelly-Colon,Stand-alone grid-enabled leverage,197900.0,110689.0,failed,4428,AU,AUD,2021-09-18 05:00:00,2021-11-30 06:00:00,False,False,theater/plays,theater,plays
Kelly PLC,Decentralized context-sensitive superstructure,184100.0,159037.0,failed,1657,US,USD,2021-03-11 06:00:00,2021-07-05 05:00:00,False,False,theater/plays,theater,plays
Nguyen and Sons,Compatible 5thgeneration concept,5400.0,8109.0,successful,103,US,USD,2020-09-13 05:00:00,2021-02-12 06:00:00,False,False,theater/plays,theater,plays
Jones PLC,Virtual systemic intranet,2300.0,8244.0,successful,147,US,USD,2021-01-30 06:00:00,2021-04-09 05:00:00,False,False,theater/plays,theater,plays
Lee-Cobb,Customizable homogeneous firmware,140000.0,94501.0,failed,926,CA,CAD,2021-04-14 05:00:00,2022-01-07 06:00:00,False,False,theater/plays,theater,plays
"Martin, Gates and Holt",Distributed holistic neural-net,1500.0,13980.0,successful,269,US,USD,2021-01-11 06:00:00,2021-04-21 05:00:00,False,False,theater/plays,theater,plays
Bradford-Silva,Reverse-engineered composite hierarchy,180400.0,115396.0,failed,1748,US,USD,2020-10-09 05:00:00,2021-06-26 05:00:00,False,False,theater/plays,theater,plays
Mora-Bradley,Programmable tangible ability,9100.0,7656.0,failed,79,US,USD,2021-01-09 06:00:00,2021-08-01 05:00:00,False,False,theater/plays,theater,plays
"Lopez, Reid and Johnson",Total real-time hardware,164100.0,96888.0,failed,889,US,USD,2021-03-22 05:00:00,2021-09-20 05:00:00,False,True,theater/plays,theater,plays
Mcclain LLC,Open-source multi-tasking methodology,52000.0,91014.0,successful,820,US,USD,2021-01-17 06:00:00,2021-09-09 05:00:00,True,False,theater/plays,theater,plays
Ortega LLC,Secured bifurcated intranet,1700.0,12020.0,successful,137,CH,CHF,2021-04-12 05:00:00,2021-09-07 05:00:00,False,False,theater/plays,theater,plays
"Silva, Walker and Martin",Grass-roots 4thgeneration product,9800.0,13954.0,successful,186,IT,EUR,2022-01-15 06:00:00,2022-01-20 06:00:00,False,False,theater/plays,theater,plays
"Huynh, Gallegos and Mills",Reduced next generation info-mediaries,4300.0,6358.0,successful,125,US,USD,2021-04-14 05:00:00,2021-10-08 05:00:00,False,True,theater/plays,theater,plays
Anderson LLC,Customizable full-range artificial intelligence,6200.0,1260.0,failed,14,IT,EUR,2020-05-20 05:00:00,2021-06-23 05:00:00,True,True,theater/plays,theater,plays
Garza-Bryant,Programmable leadingedge contingency,800.0,14725.0,successful,202,US,USD,2021-07-16 05:00:00,2021-11-19 06:00:00,False,False,theater/plays,theater,plays
"Tapia, Kramer and Hicks",Advanced modular moderator,2000.0,10353.0,successful,157,US,USD,2021-04-29 05:00:00,2021-08-15 05:00:00,False,True,theater/plays,theater,plays
"Valenzuela, Davidson and Castro",Multi-layered upward-trending conglomeration,8700.0,3227.0,canceled,38,DK,DKK,2021-04-14 05:00:00,2021-07-10 05:00:00,False,True,theater/plays,theater,plays
Beck-Knight,Exclusive fresh-thinking model,4900.0,13250.0,successful,144,AU,AUD,2020-11-16 06:00:00,2021-09-14 05:00:00,False,False,theater/plays,theater,plays
Mccoy Ltd,Business-focused encompassing intranet,8400.0,11261.0,successful,121,GB,GBP,2020-10-22 05:00:00,2021-10-11 05:00:00,False,True,theater/plays,theater,plays
Johns-Thomas,Realigned web-enabled functionalities,54300.0,48227.0,canceled,524,US,USD,2020-11-25 06:00:00,2021-04-07 05:00:00,False,True,theater/plays,theater,plays
Stewart Inc,Versatile mission-critical knowledgebase,4200.0,735.0,failed,10,US,USD,2021-01-24 06:00:00,2021-04-13 05:00:00,False,False,theater/plays,theater,plays
Stone PLC,Exclusive 5thgeneration leverage,4200.0,13404.0,successful,536,US,USD,2021-07-13 05:00:00,2021-09-17 05:00:00,False,True,theater/plays,theater,plays
Garcia Group,Extended zero administration software,74700.0,1557.0,failed,15,US,USD,2021-03-23 05:00:00,2021-06-16 05:00:00,False,True,theater/plays,theater,plays
"Nelson, Smith and Graham",Phased system-worthy conglomeration,5300.0,1592.0,failed,16,US,USD,2020-01-15 06:00:00,2021-02-03 06:00:00,False,False,theater/plays,theater,plays
Garcia Ltd,Balanced mobile alliance,1200.0,14150.0,successful,130,US,USD,2020-07-12 05:00:00,2021-07-10 05:00:00,False,False,theater/plays,theater,plays
Clark-Conrad,Exclusive bandwidth-monitored orchestration,3900.0,504.0,failed,17,US,USD,2021-07-27 05:00:00,2021-09-17 05:00:00,False,True,theater/plays,theater,plays
Fitzgerald Group,Intuitive exuding initiative,2000.0,14240.0,successful,140,US,USD,2020-10-12 05:00:00,2021-11-30 06:00:00,False,True,theater/plays,theater,plays
Greer and Sons,Secured clear-thinking intranet,4900.0,11214.0,successful,280,US,USD,2021-02-25 06:00:00,2021-04-28 05:00:00,False,False,theater/plays,theater,plays
Lowery Group,Sharable motivating emulation,5800.0,5362.0,canceled,114,US,USD,2020-12-24 06:00:00,2021-08-29 05:00:00,False,True,theater/plays,theater,plays
"Perez, Reed and Lee",Advanced dedicated encoding,70400.0,118603.0,successful,3205,US,USD,2020-09-01 05:00:00,2021-07-09 05:00:00,False,False,theater/plays,theater,plays
"Chen, Pollard and Clarke",Stand-alone multi-state project,4500.0,7496.0,successful,288,DK,DKK,2021-03-17 05:00:00,2021-08-10 05:00:00,False,True,theater/plays,theater,plays
"Serrano, Gallagher and Griffith",Customizable bi-directional monitoring,1300.0,10037.0,successful,148,US,USD,2021-01-23 06:00:00,2021-11-08 06:00:00,False,False,theater/plays,theater,plays
Rowland PLC,Inverse client-driven product,5600.0,6338.0,successful,235,US,USD,2020-07-22 05:00:00,2021-07-15 05:00:00,False,True,theater/plays,theater,plays
Ramirez-Calderon,Fundamental zero tolerance alliance,4800.0,11088.0,successful,150,US,USD,2020-10-01 05:00:00,2021-08-11 05:00:00,False,False,theater/plays,theater,plays
Mathis-Rodriguez,User-centric attitude-oriented intranet,4300.0,11642.0,successful,216,IT,EUR,2021-02-17 06:00:00,2021-06-02 05:00:00,False,True,theater/plays,theater,plays
"Smith, Mack and Williams",Self-enabling 5thgeneration paradigm,5600.0,2769.0,canceled,26,US,USD,2020-07-04 05:00:00,2021-02-14 06:00:00,False,False,theater/plays,theater,plays
"Meza, Kirby and Patel",Cross-platform empowering project,53100.0,101185.0,successful,2353,US,USD,2021-04-12 05:00:00,2021-04-21 05:00:00,False,False,theater/plays,theater,plays
Taylor-Rowe,Synchronized multimedia frame,110800.0,72623.0,failed,2201,US,USD,2021-06-08 05:00:00,2021-11-23 06:00:00,False,False,theater/plays,theater,plays
Henderson Ltd,Open-architected stable algorithm,93800.0,45987.0,failed,676,US,USD,2020-11-30 06:00:00,2021-05-07 05:00:00,False,False,theater/plays,theater,plays
Webb Group,Public-key actuating projection,108700.0,87293.0,failed,831,US,USD,2020-12-18 06:00:00,2021-03-14 06:00:00,False,True,theater/plays,theater,plays
Thomas Ltd,Cross-group interactive architecture,8700.0,4414.0,canceled,56,CH,CHF,2021-11-15 06:00:00,2021-12-26 06:00:00,False,False,theater/plays,theater,plays
Kennedy-Miller,Cross-platform composite migration,9000.0,3351.0,failed,45,US,USD,2020-03-08 06:00:00,2021-03-25 05:00:00,False,False,theater/plays,theater,plays
White-Obrien,Operative local pricing structure,185900.0,56774.0,canceled,1113,US,USD,2021-11-26 06:00:00,2021-12-31 06:00:00,False,False,theater/plays,theater,plays
"Jordan, Schneider and Hall",Reduced 6thgeneration intranet,2000.0,680.0,failed,7,US,USD,2021-08-12 05:00:00,2021-10-04 05:00:00,False,True,theater/plays,theater,plays
Small-Fuentes,Seamless maximized product,3400.0,6408.0,successful,121,US,USD,2020-04-11 05:00:00,2021-01-28 06:00:00,False,True,theater/plays,theater,plays
Reid-Day,Devolved tertiary time-frame,84500.0,73522.0,failed,1225,GB,GBP,2021-07-13 05:00:00,2021-08-29 05:00:00,False,False,theater/plays,theater,plays
"Perez, Brown and Meyers",Stand-alone background customer loyalty,6100.0,6527.0,successful,233,US,USD,2020-07-17 05:00:00,2021-07-12 05:00:00,False,False,theater/plays,theater,plays
Walker-Taylor,Automated uniform concept,700.0,1848.0,successful,43,US,USD,2021-05-25 05:00:00,2021-09-11 05:00:00,False,True,theater/plays,theater,plays
Ball-Fisher,Multi-layered intangible instruction set,6400.0,12360.0,successful,221,US,USD,2020-08-19 05:00:00,2021-01-28 06:00:00,False,True,theater/plays,theater,plays
"Jones, Casey and Jones",Ergonomic mission-critical moratorium,2300.0,14150.0,successful,133,US,USD,2020-12-06 06:00:00,2021-02-27 06:00:00,True,True,theater/plays,theater,plays
Martinez LLC,Automated local secured line,700.0,7664.0,successful,69,US,USD,2021-11-10 06:00:00,2022-01-12 06:00:00,False,True,theater/plays,theater,plays
Miller-Hubbard,Digitized 6thgeneration Local Area Network,2800.0,12797.0,successful,194,US,USD,2021-01-30 06:00:00,2021-09-14 05:00:00,False,True,theater/plays,theater,plays
"Munoz, Cherry and Bell",Cross-platform reciprocal budgetary management,7100.0,4899.0,failed,70,US,USD,2021-02-12 06:00:00,2021-06-29 05:00:00,False,False,theater/plays,theater,plays
Baker-Higgins,Vision-oriented scalable portal,9600.0,4929.0,failed,154,US,USD,2020-12-17 06:00:00,2021-07-16 05:00:00,False,False,theater/plays,theater,plays
"Johnson, Turner and Carroll",Persevering zero administration knowledge user,121600.0,1424.0,failed,22,US,USD,2021-09-29 05:00:00,2021-11-21 06:00:00,False,False,theater/plays,theater,plays
"Gallegos, Wagner and Gaines",Expanded fault-tolerant emulation,7300.0,11228.0,successful,119,US,USD,2021-06-15 05:00:00,2021-07-20 05:00:00,False,False,theater/plays,theater,plays
Jordan-Fischer,Vision-oriented high-level extranet,6400.0,8890.0,successful,261,US,USD,2021-03-23 05:00:00,2021-09-23 05:00:00,False,False,theater/plays,theater,plays
Howell and Sons,Enhanced regional moderator,116300.0,116583.0,successful,3533,US,USD,2021-05-10 05:00:00,2021-11-19 06:00:00,False,True,theater/plays,theater,plays
Moses-Terry,Horizontal clear-thinking framework,23400.0,23956.0,successful,452,AU,AUD,2021-04-06 05:00:00,2021-07-20 05:00:00,False,False,theater/plays,theater,plays
Martinez Ltd,Multi-layered upward-trending groupware,7300.0,2594.0,failed,63,US,USD,2020-10-31 05:00:00,2021-11-12 06:00:00,False,True,theater/plays,theater,plays
"Young, Ramsey and Powell",Devolved disintermediate analyzer,8800.0,9317.0,successful,163,US,USD,2020-12-26 06:00:00,2021-09-07 05:00:00,False,False,theater/plays,theater,plays
Lewis and Sons,Profound disintermediate open system,3500.0,6560.0,successful,85,US,USD,2021-05-12 05:00:00,2021-08-12 05:00:00,False,False,theater/plays,theater,plays
"Ellis, Smith and Armstrong",Horizontal attitude-oriented help-desk,81000.0,150515.0,successful,3272,US,USD,2021-07-01 05:00:00,2021-10-21 05:00:00,False,False,theater/plays,theater,plays
"Wood, Buckley and Meza",Front-line web-enabled installation,7000.0,12939.0,successful,126,US,USD,2020-09-23 05:00:00,2021-04-29 05:00:00,False,False,theater/plays,theater,plays
Hansen-Austin,Adaptive demand-driven encryption,7700.0,6920.0,failed,121,US,USD,2020-05-11 05:00:00,2021-03-18 05:00:00,False,False,theater/plays,theater,plays
Santana-George,Re-engineered client-driven knowledge user,71500.0,194912.0,successful,2320,US,USD,2021-03-16 05:00:00,2021-06-26 05:00:00,False,True,theater/plays,theater,plays
Charles Inc,Implemented object-oriented synergy,81300.0,31665.0,failed,452,US,USD,2020-12-24 06:00:00,2021-12-18 06:00:00,False,True,theater/plays,theater,plays
White-Rosario,Balanced demand-driven definition,800.0,2960.0,successful,80,US,USD,2021-01-18 06:00:00,2021-09-25 05:00:00,False,False,theater/plays,theater,plays
Strickland Group,Horizontal secondary interface,170800.0,109374.0,failed,1886,US,USD,2020-05-17 05:00:00,2021-04-25 05:00:00,False,True,theater/plays,theater,plays
Lynch Ltd,Virtual analyzing collaboration,1800.0,2129.0,successful,52,US,USD,2020-06-12 05:00:00,2021-04-30 05:00:00,False,False,theater/plays,theater,plays
Cooper LLC,Multi-layered systematic knowledgebase,7800.0,2289.0,failed,31,US,USD,2021-03-13 06:00:00,2021-12-08 06:00:00,False,True,theater/plays,theater,plays
Palmer Ltd,Reverse-engineered uniform knowledge user,5800.0,12174.0,successful,290,US,USD,2021-10-26 05:00:00,2021-11-09 06:00:00,False,False,theater/plays,theater,plays
Adams-Rollins,Integrated demand-driven info-mediaries,159800.0,11108.0,failed,107,US,USD,2021-03-25 05:00:00,2021-10-04 05:00:00,False,False,theater/plays,theater,plays
Berry-Cannon,Organized discrete encoding,8800.0,2437.0,failed,27,US,USD,2020-11-10 06:00:00,2021-03-17 05:00:00,False,False,theater/plays,theater,plays
Haynes PLC,Re-engineered clear-thinking project,7900.0,12955.0,successful,236,US,USD,2020-08-29 05:00:00,2021-10-06 05:00:00,False,False,theater/plays,theater,plays
"White, Pena and Calhoun",Quality-focused asymmetric adapter,9100.0,1843.0,failed,41,US,USD,2020-11-21 06:00:00,2021-11-18 06:00:00,False,False,theater/plays,theater,plays
"Gates, Li and Thompson",Synchronized attitude-oriented frame,1800.0,8621.0,successful,80,CA,CAD,2020-08-19 05:00:00,2021-04-27 05:00:00,False,True,theater/plays,theater,plays
King-Morris,Proactive incremental architecture,154500.0,30215.0,canceled,296,US,USD,2020-11-27 06:00:00,2021-06-29 05:00:00,False,False,theater/plays,theater,plays
"Ramirez, Padilla and Barrera",Diverse client-driven conglomeration,6400.0,3676.0,failed,141,GB,GBP,2021-02-26 06:00:00,2021-05-02 05:00:00,False,False,theater/plays,theater,plays
Fox Ltd,Extended multimedia firmware,35600.0,20915.0,failed,225,AU,AUD,2020-11-18 06:00:00,2021-11-16 06:00:00,False,True,theater/plays,theater,plays
Wise and Sons,Sharable discrete definition,1700.0,4044.0,successful,40,US,USD,2020-07-15 05:00:00,2021-07-29 05:00:00,False,False,theater/plays,theater,plays
Butler-Barr,User-friendly next generation core,39400.0,192292.0,successful,2289,IT,EUR,2021-12-08 06:00:00,2022-01-01 06:00:00,False,False,theater/plays,theater,plays
"Wilson, Jefferson and Anderson",Profit-focused empowering system engine,3000.0,6722.0,successful,65,US,USD,2020-12-17 06:00:00,2021-07-03 05:00:00,False,False,theater/plays,theater,plays
Davis-Gardner,Synergistic dynamic utilization,7200.0,3301.0,failed,37,US,USD,2020-04-21 05:00:00,2021-04-24 05:00:00,False,False,theater/plays,theater,plays
Turner-Terrell,Polarized tertiary function,5500.0,11952.0,successful,184,GB,GBP,2020-10-14 05:00:00,2021-06-06 05:00:00,False,False,theater/plays,theater,plays
"Hall, Buchanan and Benton",Configurable fault-tolerant structure,3500.0,3930.0,successful,85,US,USD,2021-08-05 05:00:00,2022-01-02 06:00:00,False,True,theater/plays,theater,plays
"Lowery, Hayden and Cruz",Digitized 24/7 budgetary management,7900.0,5729.0,failed,112,US,USD,2021-06-03 05:00:00,2021-06-18 05:00:00,False,True,theater/plays,theater,plays
Espinoza Group,Implemented tangible support,73000.0,175015.0,successful,1902,US,USD,2021-01-29 06:00:00,2021-07-16 05:00:00,False,False,theater/plays,theater,plays
"Davis, Crawford and Lopez",Reactive radical framework,6200.0,11280.0,successful,105,US,USD,2020-12-26 06:00:00,2021-04-22 05:00:00,False,False,theater/plays,theater,plays
"Richards, Stevens and Fleming",Object-based full-range knowledge user,6100.0,10012.0,successful,132,US,USD,2021-02-11 06:00:00,2021-06-13 05:00:00,False,False,theater/plays,theater,plays
Brown Ltd,Enhanced composite contingency,103200.0,1690.0,failed,21,US,USD,2020-09-08 05:00:00,2021-01-11 06:00:00,True,False,theater/plays,theater,plays
Luna-Horne,Profound exuding pricing structure,43000.0,5615.0,failed,78,US,USD,2020-05-18 05:00:00,2021-05-17 05:00:00,True,False,theater/plays,theater,plays
Allen Inc,Horizontal optimizing model,9600.0,6205.0,failed,67,AU,AUD,2021-03-14 06:00:00,2021-06-20 05:00:00,False,False,theater/plays,theater,plays
"Hall, Holmes and Walker",Public-key bandwidth-monitored intranet,153700.0,15238.0,failed,181,US,USD,2021-02-17 06:00:00,2021-06-05 05:00:00,False,False,theater/plays,theater,plays
